priority,estimated_time,time_remaining,assigned_to,breach,penalty_cost,priority_score,time_used,time_ratio,completion_percentage,urgency_score,risk_score,tight_deadline,very_tight,overwork,predicted_breach,probability,SLA_Status,AI_Insight
High,100,89,F,0,7034,3,11,0.8811881188118812,10.891089108910892,3.366292634151761,0.3564356435643564,0,0,0,1,0.4535910573151564,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,151,56,B,0,1476,1,95,0.3684210526315789,62.5,2.642559109874826,0.631578947368421,0,0,0,1,0.4558465820351595,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,72,109,C,0,7229,3,-37,1.4931506849315068,-50.68493150684932,1.9958078920987878,-1.4794520547945205,0,0,0,1,0.42712975174207485,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,104,67,G,0,4067,2,37,0.638095238095238,35.23809523809524,3.0859662013225573,0.7238095238095239,0,0,0,1,0.5007026211162916,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,148,74,A,0,3367,2,74,0.4966442953020134,49.664429530201346,3.9475427208901843,1.0067114093959733,0,0,0,1,0.47176627275205624,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,144,75,E,0,3242,2,69,0.5172413793103449,47.58620689655172,3.793328973185088,0.9655172413793103,0,0,0,1,0.4744699771783014,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,187,73,E,0,1054,1,114,0.3882978723404255,60.63829787234043,2.5106837606837606,0.6117021276595744,0,0,0,1,0.45898368011113805,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,128,63,D,0,7848,3,65,0.4883720930232558,50.3875968992248,6.019598693420439,1.5348837209302326,0,0,0,1,0.457802979644443,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,131,102,A,0,1636,1,29,0.7727272727272727,21.96969696969697,1.2775842044134726,0.2272727272727273,0,0,0,1,0.47210636478361967,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,135,117,B,0,1645,1,18,0.8602941176470589,13.23529411764706,1.1490368367691788,0.13970588235294112,0,0,0,1,0.4749119541065816,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,197,60,D,0,1917,1,137,0.30303030303030304,69.1919191919192,3.194578896418199,0.696969696969697,0,0,0,1,0.4689583299887379,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,112,85,D,0,7182,3,27,0.7522123893805309,23.893805309734514,3.9359108324625574,0.7433628318584072,0,0,0,1,0.5087143373478544,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,122,83,B,0,8961,3,39,0.6747967479674797,31.70731707317073,4.380861925679687,0.975609756097561,0,0,0,1,0.4898001542610866,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,112,70,G,0,9712,3,42,0.6194690265486725,37.16814159292036,4.765921552087727,1.1415929203539825,0,0,0,1,0.47817640772445463,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,123,11,E,1,7849,3,112,0.08870967741935484,90.32258064516128,30.392156862745097,2.7338709677419355,1,0,0,1,0.5573676957322621,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,106,46,B,0,4543,2,60,0.42990654205607476,56.074766355140184,4.546420225196516,1.1401869158878504,0,0,0,1,0.496017702211893,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,75,90,C,0,9953,3,-15,1.1842105263157894,-19.736842105263158,2.5121198765976205,-0.5526315789473681,0,0,0,1,0.40102605470256386,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,112,34,E,0,3557,2,78,0.3008849557522124,69.02654867256636,6.4332479362368336,1.3982300884955752,0,0,0,1,0.47244016764191504,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,139,29,E,0,3276,2,110,0.20714285714285716,78.57142857142857,9.210526315789473,1.5857142857142856,0,0,0,1,0.486341116732253,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,141,8,C,1,1760,1,133,0.056338028169014086,93.66197183098592,15.074309978768577,0.9436619718309859,1,1,0,1,0.5688673332792425,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,183,78,B,0,1371,1,105,0.42391304347826086,57.065217391304344,2.3046092184368736,0.5760869565217391,0,0,0,1,0.4735733633792757,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,65,57,E,0,7301,3,8,0.8636363636363636,12.121212121212121,3.433922996878252,0.40909090909090906,0,0,0,1,0.48985369872213413,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,120,79,C,0,1530,1,41,0.6528925619834711,33.88429752066116,1.5085400822840043,0.3471074380165289,0,0,0,1,0.47647705983211835,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,128,106,A,0,1822,1,22,0.8217054263565892,17.05426356589147,1.2023487743498928,0.17829457364341084,0,0,0,1,0.456151375329804,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Medium,143,37,G,0,4564,2,106,0.2569444444444444,73.61111111111111,7.49219562955255,1.4861111111111112,0,0,0,1,0.43609775871828615,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
Low,171,93,A,0,1221,1,78,0.5406976744186046,45.348837209302324,1.8158783783783785,0.4593023255813954,0,0,0,1,0.47795008430534286,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
High,91,32,D,0,9104,3,59,0.34782608695652173,64.13043478260869,8.383961117861483,1.9565217391304348,0,0,0,1,0.4953723811994876,⚠️ SLA UNSAFE,"Error generating insight: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-or-v1*************************************************************7dcb. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}"
