task_id,assigned_to,priority,start_time,deadline,completion_time,status,estimated_time,penalty_cost,breach,delay_minutes,time_remaining,risk_level
18839,E,High,2024-01-09 16:07:00,2024-01-09 18:21:00,2024-01-09 19:01:00,Completed_Late,120,9901,True,40,65,Low
18840,E,Low,2024-01-31 14:30:00,2024-01-31 18:07:00,2024-01-31 18:28:00,Completed_Late,196,1871,True,21,84,Low
18841,C,Medium,2024-01-15 11:32:00,2024-01-15 14:32:00,2024-01-15 13:57:00,Completed_On_Time,157,3250,False,0,40,Medium
18842,B,Medium,2024-01-25 14:31:00,2024-01-25 17:16:00,2024-01-25 18:32:00,Completed_Late,149,2328,True,76,94,Low
18843,G,High,2024-01-21 10:28:00,2024-01-21 11:54:00,2024-01-21 11:25:00,Completed_On_Time,69,9168,False,0,86,Low
18844,G,Low,2024-01-21 16:14:00,2024-01-21 19:49:00,2024-01-21 19:27:00,Completed_On_Time,201,689,False,0,31,Medium
18845,E,Medium,2024-01-27 15:03:00,2024-01-27 17:41:00,2024-01-27 16:55:00,Completed_On_Time,144,2583,False,0,107,Low
18846,D,High,2024-01-05 14:56:00,2024-01-05 16:20:00,2024-01-05 15:56:00,Completed_On_Time,98,7816,False,0,22,Medium
18847,E,High,2024-01-25 14:39:00,2024-01-25 16:29:00,2024-01-25 16:13:00,Completed_On_Time,112,5288,False,0,19,Medium
18848,C,Medium,2024-01-19 16:03:00,2024-01-19 18:55:00,2024-01-19 18:12:00,Completed_On_Time,150,4285,False,0,29,Medium
18849,F,Low,2024-01-29 09:34:00,2024-01-29 13:07:00,2024-01-29 13:02:00,Completed_On_Time,208,1130,False,0,6,High
18850,F,Low,2024-01-29 14:38:00,2024-01-29 17:30:00,2024-01-29 16:45:00,Completed_On_Time,189,1780,False,0,7,High
18851,A,Low,2024-01-12 15:05:00,2024-01-12 18:27:00,2024-01-12 17:08:00,Completed_On_Time,187,1220,False,0,133,Low
18852,D,Medium,2024-01-18 10:57:00,2024-01-18 12:41:00,2024-01-18 12:28:00,Completed_On_Time,114,2275,False,0,7,High
18853,A,High,2024-01-30 17:07:00,2024-01-30 17:59:00,2024-01-30 17:42:00,Completed_On_Time,59,6381,False,0,45,Low
18854,G,Low,2024-01-05 15:05:00,2024-01-05 19:00:00,2024-01-05 19:44:00,Completed_Late,230,804,True,44,186,Low
18855,E,High,2024-01-17 12:34:00,2024-01-17 14:30:00,2024-01-17 13:50:00,Completed_On_Time,95,6379,False,0,112,Low
18856,E,Low,2024-01-23 10:55:00,2024-01-23 13:06:00,2024-01-23 12:27:00,Completed_On_Time,127,1364,False,0,12,High
18857,A,Low,2024-01-01 15:00:00,2024-01-01 16:55:00,2024-01-01 16:14:00,Completed_On_Time,95,966,False,0,112,Low
18858,F,High,2024-01-27 13:39:00,2024-01-27 15:34:00,2024-01-27 14:36:00,Completed_On_Time,91,6795,False,0,67,Low
18859,B,High,2024-01-09 09:13:00,2024-01-09 10:49:00,2024-01-09 11:41:00,Completed_Late,105,5939,True,52,9,High
18860,D,Medium,2024-01-09 12:38:00,2024-01-09 13:20:00,2024-01-09 13:22:00,Completed_Late,62,4746,True,2,42,Medium
18861,C,High,2024-01-03 14:01:00,2024-01-03 14:37:00,2024-01-03 15:14:00,Completed_Late,42,7989,True,37,9,High
18862,B,Low,2024-01-22 10:48:00,2024-01-22 13:26:00,2024-01-22 13:48:00,Completed_Late,144,1758,True,22,122,Low
18863,F,Low,2024-01-01 17:25:00,2024-01-01 19:43:00,2024-01-01 19:05:00,Completed_On_Time,120,1640,False,0,90,Low
18864,F,Medium,2024-01-23 10:23:00,2024-01-23 13:07:00,2024-01-23 14:01:00,Completed_Late,179,2220,True,54,117,Low
18865,C,High,2024-01-08 09:41:00,2024-01-08 11:27:00,2024-01-08 11:22:00,Completed_On_Time,114,6636,False,0,3,High
18866,B,Medium,2024-01-12 10:28:00,2024-01-12 12:54:00,2024-01-12 14:17:00,Completed_Late,149,3981,True,83,112,Low
18867,A,Low,2024-01-20 14:16:00,2024-01-20 18:09:00,2024-01-20 16:59:00,Completed_On_Time,212,1818,False,0,54,Low
18868,C,Low,2024-01-15 09:46:00,2024-01-15 13:01:00,2024-01-15 12:03:00,Completed_On_Time,211,907,False,0,55,Low
18869,A,Low,2024-01-09 11:31:00,2024-01-09 15:36:00,2024-01-09 14:34:00,Completed_On_Time,228,1019,False,0,48,Low
18870,B,High,2024-01-19 10:37:00,2024-01-19 12:44:00,2024-01-19 13:40:00,Completed_Late,111,5581,True,56,113,Low
18871,C,High,2024-01-20 13:09:00,2024-01-20 15:05:00,2024-01-20 15:34:00,Completed_Late,102,6933,True,29,30,Medium
18872,D,Medium,2024-01-15 14:00:00,2024-01-15 15:33:00,2024-01-15 15:02:00,Completed_On_Time,65,3309,False,0,33,Medium
18873,G,Medium,2024-01-16 10:36:00,2024-01-16 12:47:00,2024-01-16 13:20:00,Completed_Late,122,2668,True,33,107,Low
18874,A,Low,2024-01-28 12:46:00,2024-01-28 15:07:00,2024-01-28 14:20:00,Completed_On_Time,115,823,False,0,129,Low
18875,E,High,2024-01-06 17:46:00,2024-01-06 18:52:00,2024-01-06 19:10:00,Completed_Late,52,8053,True,18,30,Medium
18876,G,Low,2024-01-19 10:07:00,2024-01-19 13:37:00,2024-01-19 12:15:00,Completed_On_Time,182,683,False,0,51,Low
18877,E,High,2024-01-13 16:26:00,2024-01-13 17:27:00,2024-01-13 16:59:00,Completed_On_Time,37,5708,False,0,34,Medium
18878,C,Low,2024-01-19 09:53:00,2024-01-19 13:01:00,2024-01-19 14:27:00,Completed_Late,166,1143,True,86,93,Low
18879,G,High,2024-01-26 17:31:00,2024-01-26 19:28:00,2024-01-26 20:01:00,Completed_Late,98,8312,True,33,33,Medium
18880,C,High,2024-01-01 17:48:00,2024-01-01 17:59:00,2024-01-01 18:18:00,Completed_Late,31,6556,True,19,-7,High
18881,C,Medium,2024-01-04 09:13:00,2024-01-04 10:49:00,2024-01-04 10:36:00,Completed_On_Time,114,4799,False,0,64,Low
18882,F,Low,2024-01-21 11:10:00,2024-01-21 14:51:00,2024-01-21 13:38:00,Completed_On_Time,225,1858,False,0,111,Low
18883,B,Low,2024-01-20 10:17:00,2024-01-20 14:15:00,2024-01-20 14:47:00,Completed_Late,220,1471,True,32,94,Low
18884,E,High,2024-01-28 15:06:00,2024-01-28 16:29:00,2024-01-28 16:01:00,Completed_On_Time,81,9541,False,0,54,Low
18885,D,Medium,2024-01-09 10:14:00,2024-01-09 12:26:00,2024-01-09 11:53:00,Completed_On_Time,147,4239,False,0,43,Medium
18886,A,Low,2024-01-01 17:53:00,2024-01-01 20:41:00,2024-01-01 20:48:00,Completed_Late,182,1747,True,7,84,Low
18887,C,Low,2024-01-23 17:29:00,2024-01-23 21:41:00,2024-01-23 20:29:00,Completed_On_Time,227,1667,False,0,208,Low
18888,B,Medium,2024-01-11 13:09:00,2024-01-11 15:26:00,2024-01-11 15:48:00,Completed_Late,118,4565,True,22,42,Medium
18889,G,Medium,2024-01-02 13:16:00,2024-01-02 16:03:00,2024-01-02 15:18:00,Completed_On_Time,155,2413,False,0,108,Low
18890,A,High,2024-01-09 15:45:00,2024-01-09 16:45:00,2024-01-09 16:13:00,Completed_On_Time,44,8293,False,0,44,Medium
18891,G,Medium,2024-01-26 13:07:00,2024-01-26 14:09:00,2024-01-26 14:04:00,Completed_On_Time,61,2057,False,0,26,Medium
18892,G,Medium,2024-01-31 15:38:00,2024-01-31 18:23:00,2024-01-31 19:34:00,Completed_Late,166,4317,True,71,60,Low
18893,E,Medium,2024-01-14 11:54:00,2024-01-14 14:50:00,2024-01-14 13:59:00,Completed_On_Time,167,3310,False,0,87,Low
18894,D,High,2024-01-24 09:04:00,2024-01-24 09:38:00,2024-01-24 09:42:00,Completed_Late,41,9794,True,4,10,High
18895,B,Medium,2024-01-21 09:41:00,2024-01-21 12:33:00,2024-01-21 13:53:00,Completed_Late,167,3602,True,80,137,Low
18896,E,Medium,2024-01-19 12:20:00,2024-01-19 14:19:00,2024-01-19 14:13:00,Completed_On_Time,132,4426,False,0,-11,High
18897,C,Medium,2024-01-05 09:39:00,2024-01-05 11:41:00,2024-01-05 11:01:00,Completed_On_Time,93,3387,False,0,68,Low
18898,B,Medium,2024-01-06 11:13:00,2024-01-06 12:37:00,2024-01-06 13:47:00,Completed_Late,97,2765,True,70,42,Medium
18899,G,Low,2024-01-06 13:14:00,2024-01-06 15:34:00,2024-01-06 15:00:00,Completed_On_Time,113,1501,False,0,116,Low
18900,A,Low,2024-01-31 12:51:00,2024-01-31 16:31:00,2024-01-31 17:04:00,Completed_Late,220,1009,True,33,106,Low
18901,F,Low,2024-01-01 11:58:00,2024-01-01 16:13:00,2024-01-01 14:24:00,Completed_On_Time,232,869,False,0,183,Low
18902,F,Medium,2024-01-23 09:12:00,2024-01-23 10:48:00,2024-01-23 10:09:00,Completed_On_Time,78,2628,False,0,65,Low
18903,D,Medium,2024-01-01 15:32:00,2024-01-01 18:07:00,2024-01-01 17:53:00,Completed_On_Time,156,2661,False,0,49,Low
18904,B,Medium,2024-01-27 11:32:00,2024-01-27 14:29:00,2024-01-27 15:40:00,Completed_Late,159,4216,True,71,27,Medium
18905,D,Medium,2024-01-13 14:13:00,2024-01-13 16:44:00,2024-01-13 16:01:00,Completed_On_Time,171,4293,False,0,85,Low
18906,D,Low,2024-01-11 10:17:00,2024-01-11 12:53:00,2024-01-11 12:31:00,Completed_On_Time,155,667,False,0,148,Low
18907,A,High,2024-01-04 16:52:00,2024-01-04 17:56:00,2024-01-04 18:28:00,Completed_Late,42,5560,True,32,56,Low
18908,B,High,2024-01-31 12:45:00,2024-01-31 14:25:00,2024-01-31 15:12:00,Completed_Late,106,6019,True,47,22,Medium
18909,B,Medium,2024-01-17 09:29:00,2024-01-17 11:55:00,2024-01-17 11:27:00,Completed_On_Time,118,4947,False,0,131,Low
18910,B,Low,2024-01-01 15:28:00,2024-01-01 19:04:00,2024-01-01 20:00:00,Completed_Late,224,1428,True,56,210,Low
18911,D,High,2024-01-04 10:57:00,2024-01-04 13:02:00,2024-01-04 12:18:00,Completed_On_Time,116,5372,False,0,76,Low
18912,C,Low,2024-01-28 14:21:00,2024-01-28 18:31:00,2024-01-28 17:53:00,Completed_On_Time,220,1652,False,0,240,Low
18913,F,High,2024-01-25 11:19:00,2024-01-25 13:00:00,2024-01-25 13:03:00,Completed_Late,104,6735,True,3,-1,High
18914,F,Low,2024-01-12 11:21:00,2024-01-12 13:41:00,2024-01-12 13:08:00,Completed_On_Time,112,1736,False,0,86,Low
18915,C,High,2024-01-05 17:48:00,2024-01-05 19:04:00,2024-01-05 18:27:00,Completed_On_Time,46,5610,False,0,43,Medium
18916,E,High,2024-01-18 15:39:00,2024-01-18 16:21:00,2024-01-18 16:21:00,Completed_On_Time,44,5732,False,0,41,Medium
18917,A,Medium,2024-01-16 09:03:00,2024-01-16 12:01:00,2024-01-16 11:03:00,Completed_On_Time,174,2840,False,0,59,Low
18918,E,Low,2024-01-15 10:40:00,2024-01-15 14:34:00,2024-01-15 15:39:00,Completed_Late,230,632,True,65,205,Low
18919,F,Medium,2024-01-26 10:19:00,2024-01-26 12:10:00,2024-01-26 11:39:00,Completed_On_Time,86,3939,False,0,55,Low
18920,E,Low,2024-01-25 10:55:00,2024-01-25 13:54:00,2024-01-25 12:37:00,Completed_On_Time,168,703,False,0,93,Low
18921,C,Low,2024-01-25 11:00:00,2024-01-25 13:38:00,2024-01-25 12:44:00,Completed_On_Time,137,1888,False,0,39,Medium
18922,A,High,2024-01-27 15:49:00,2024-01-27 16:33:00,2024-01-27 16:31:00,Completed_On_Time,44,8006,False,0,9,High
18923,G,Medium,2024-01-27 14:13:00,2024-01-27 16:30:00,2024-01-27 16:48:00,Completed_Late,126,4499,True,18,41,Medium
18924,G,Medium,2024-01-13 15:10:00,2024-01-13 16:23:00,2024-01-13 16:19:00,Completed_On_Time,81,4516,False,0,65,Low
18925,G,Low,2024-01-04 13:56:00,2024-01-04 16:45:00,2024-01-04 15:51:00,Completed_On_Time,146,1705,False,0,119,Low
18926,G,Medium,2024-01-30 12:27:00,2024-01-30 15:30:00,2024-01-30 15:12:00,Completed_On_Time,175,2005,False,0,126,Low
18927,B,Low,2024-01-16 09:49:00,2024-01-16 13:47:00,2024-01-16 13:25:00,Completed_On_Time,228,904,False,0,132,Low
18928,C,Low,2024-01-22 09:43:00,2024-01-22 13:36:00,2024-01-22 12:37:00,Completed_On_Time,218,1113,False,0,67,Low
18929,D,Low,2024-01-31 16:33:00,2024-01-31 19:37:00,2024-01-31 19:56:00,Completed_Late,162,1158,True,19,51,Low
18930,E,Medium,2024-01-09 09:57:00,2024-01-09 11:07:00,2024-01-09 12:15:00,Completed_Late,87,2341,True,68,3,High
18931,C,High,2024-01-30 12:33:00,2024-01-30 13:05:00,2024-01-30 13:13:00,Completed_Late,50,8598,True,8,0,High
18932,F,High,2024-01-27 09:35:00,2024-01-27 11:49:00,2024-01-27 13:01:00,Completed_Late,113,7471,True,72,79,Low
18933,G,High,2024-01-30 16:49:00,2024-01-30 17:48:00,2024-01-30 19:17:00,Completed_Late,62,8196,True,89,30,Medium
18934,A,High,2024-01-16 13:59:00,2024-01-16 15:36:00,2024-01-16 14:44:00,Completed_On_Time,67,9017,False,0,78,Low
18935,C,Medium,2024-01-15 16:05:00,2024-01-15 16:55:00,2024-01-15 18:11:00,Completed_Late,68,3086,True,76,15,Medium
18936,E,Medium,2024-01-14 16:11:00,2024-01-14 18:40:00,2024-01-14 18:03:00,Completed_On_Time,122,4998,False,0,81,Low
18937,D,Low,2024-01-19 11:50:00,2024-01-19 15:06:00,2024-01-19 14:58:00,Completed_On_Time,215,1402,False,0,37,Medium
18938,C,Low,2024-01-31 15:11:00,2024-01-31 18:38:00,2024-01-31 17:49:00,Completed_On_Time,221,1647,False,0,151,Low
18939,A,High,2024-01-19 12:07:00,2024-01-19 13:36:00,2024-01-19 13:22:00,Completed_On_Time,75,6523,False,0,25,Medium
18940,C,Low,2024-01-26 15:56:00,2024-01-26 20:00:00,2024-01-26 18:18:00,Completed_On_Time,218,1958,False,0,153,Low
18941,D,Low,2024-01-02 14:05:00,2024-01-02 17:13:00,2024-01-02 16:23:00,Completed_On_Time,180,556,False,0,145,Low
18942,F,Medium,2024-01-17 09:04:00,2024-01-17 10:56:00,2024-01-17 12:04:00,Completed_Late,102,3314,True,68,61,Low
18943,G,Low,2024-01-18 17:46:00,2024-01-18 19:58:00,2024-01-18 19:26:00,Completed_On_Time,118,918,False,0,19,Medium
18944,C,Medium,2024-01-26 13:01:00,2024-01-26 14:11:00,2024-01-26 15:08:00,Completed_Late,62,4423,True,57,30,Medium
18945,B,High,2024-01-15 11:55:00,2024-01-15 13:57:00,2024-01-15 13:21:00,Completed_On_Time,103,8826,False,0,104,Low
18946,F,High,2024-01-22 12:24:00,2024-01-22 13:47:00,2024-01-22 13:56:00,Completed_Late,99,8848,True,9,77,Low
18947,A,Medium,2024-01-24 17:07:00,2024-01-24 20:16:00,2024-01-24 19:40:00,Completed_On_Time,170,4790,False,0,114,Low
18948,F,High,2024-01-13 12:04:00,2024-01-13 13:48:00,2024-01-13 15:00:00,Completed_Late,99,5108,True,72,46,Low
18949,F,High,2024-01-08 17:12:00,2024-01-08 18:18:00,2024-01-08 18:11:00,Completed_On_Time,80,8809,False,0,55,Low
18950,F,Medium,2024-01-06 15:42:00,2024-01-06 17:37:00,2024-01-06 18:30:00,Completed_Late,135,2743,True,53,72,Low
18951,A,Medium,2024-01-15 09:18:00,2024-01-15 11:29:00,2024-01-15 11:04:00,Completed_On_Time,109,3514,False,0,88,Low
18952,E,High,2024-01-20 17:48:00,2024-01-20 19:34:00,2024-01-20 18:57:00,Completed_On_Time,76,6294,False,0,56,Low
18953,B,High,2024-01-06 11:32:00,2024-01-06 12:50:00,2024-01-06 12:45:00,Completed_On_Time,92,5753,False,0,37,Medium
18954,A,High,2024-01-19 13:42:00,2024-01-19 14:23:00,2024-01-19 14:28:00,Completed_Late,48,9087,True,5,33,Medium
18955,F,High,2024-01-02 10:18:00,2024-01-02 11:16:00,2024-01-02 12:37:00,Completed_Late,66,7927,True,81,56,Low
18956,B,Low,2024-01-14 13:02:00,2024-01-14 16:54:00,2024-01-14 16:43:00,Completed_On_Time,227,888,False,0,170,Low
18957,E,Medium,2024-01-15 09:49:00,2024-01-15 11:54:00,2024-01-15 11:13:00,Completed_On_Time,138,4264,False,0,18,Medium
18958,A,High,2024-01-09 09:10:00,2024-01-09 10:04:00,2024-01-09 10:50:00,Completed_Late,61,8258,True,46,26,Medium
18959,F,High,2024-01-08 16:49:00,2024-01-08 17:57:00,2024-01-08 17:34:00,Completed_On_Time,68,8560,False,0,24,Medium
18960,G,Medium,2024-01-09 15:40:00,2024-01-09 17:32:00,2024-01-09 17:59:00,Completed_Late,120,3436,True,27,25,Medium
18961,C,Low,2024-01-24 16:00:00,2024-01-24 19:49:00,2024-01-24 19:10:00,Completed_On_Time,236,1800,False,0,32,Medium
18962,A,Medium,2024-01-19 13:09:00,2024-01-19 14:41:00,2024-01-19 14:22:00,Completed_On_Time,101,4117,False,0,35,Medium
18963,C,Medium,2024-01-16 13:44:00,2024-01-16 15:50:00,2024-01-16 14:50:00,Completed_On_Time,106,4847,False,0,50,Low
18964,B,Medium,2024-01-26 16:18:00,2024-01-26 18:04:00,2024-01-26 19:00:00,Completed_Late,103,3923,True,56,83,Low
18965,G,Low,2024-01-04 16:39:00,2024-01-04 19:39:00,2024-01-04 18:53:00,Completed_On_Time,152,1328,False,0,120,Low
18966,A,Medium,2024-01-15 17:20:00,2024-01-15 18:56:00,2024-01-15 19:01:00,Completed_Late,76,2068,True,5,64,Low
18967,B,Low,2024-01-15 15:04:00,2024-01-15 17:11:00,2024-01-15 17:30:00,Completed_Late,145,1165,True,19,107,Low
18968,E,High,2024-01-10 09:42:00,2024-01-10 10:09:00,2024-01-10 10:10:00,Completed_Late,39,6052,True,1,25,Medium
18969,E,Low,2024-01-28 14:48:00,2024-01-28 17:00:00,2024-01-28 15:59:00,Completed_On_Time,108,1871,False,0,49,Low
18970,A,Low,2024-01-23 10:38:00,2024-01-23 13:27:00,2024-01-23 13:47:00,Completed_Late,178,700,True,20,67,Low
18971,A,Medium,2024-01-22 14:40:00,2024-01-22 16:30:00,2024-01-22 16:13:00,Completed_On_Time,101,2297,False,0,43,Medium
18972,E,Medium,2024-01-28 17:59:00,2024-01-28 19:54:00,2024-01-28 20:05:00,Completed_Late,114,3413,True,11,111,Low
18973,B,High,2024-01-29 15:49:00,2024-01-29 17:46:00,2024-01-29 17:20:00,Completed_On_Time,113,8643,False,0,91,Low
18974,A,High,2024-01-11 13:58:00,2024-01-11 14:42:00,2024-01-11 14:37:00,Completed_On_Time,58,9943,False,0,-4,High
18975,C,Medium,2024-01-15 14:11:00,2024-01-15 15:52:00,2024-01-15 16:22:00,Completed_Late,114,3856,True,30,30,Medium
18976,D,Low,2024-01-05 10:20:00,2024-01-05 14:00:00,2024-01-05 13:54:00,Completed_On_Time,235,1368,False,0,15,Medium
18977,G,Low,2024-01-04 11:45:00,2024-01-04 13:58:00,2024-01-04 13:13:00,Completed_On_Time,109,1088,False,0,30,Medium
18978,C,Medium,2024-01-30 15:44:00,2024-01-30 17:59:00,2024-01-30 18:31:00,Completed_Late,132,3215,True,32,104,Low
18979,E,Low,2024-01-14 09:36:00,2024-01-14 12:41:00,2024-01-14 12:07:00,Completed_On_Time,177,1212,False,0,178,Low
18980,C,Medium,2024-01-16 15:21:00,2024-01-16 17:57:00,2024-01-16 17:24:00,Completed_On_Time,130,3145,False,0,80,Low
18981,B,High,2024-01-21 17:30:00,2024-01-21 19:19:00,2024-01-21 18:19:00,Completed_On_Time,83,5260,False,0,42,Medium
18982,B,High,2024-01-02 15:10:00,2024-01-02 16:18:00,2024-01-02 16:36:00,Completed_Late,88,5669,True,18,-2,High
18983,C,Medium,2024-01-12 11:00:00,2024-01-12 12:49:00,2024-01-12 13:34:00,Completed_Late,119,4509,True,45,-8,High
18984,C,High,2024-01-14 13:52:00,2024-01-14 14:48:00,2024-01-14 15:14:00,Completed_Late,63,9115,True,26,52,Low
18985,E,Low,2024-01-20 10:50:00,2024-01-20 12:55:00,2024-01-20 14:15:00,Completed_Late,96,1206,True,80,42,Medium
18986,C,High,2024-01-22 10:29:00,2024-01-22 12:06:00,2024-01-22 11:20:00,Completed_On_Time,83,8423,False,0,85,Low
18987,E,High,2024-01-28 16:16:00,2024-01-28 17:41:00,2024-01-28 17:18:00,Completed_On_Time,68,9741,False,0,46,Low
18988,E,Medium,2024-01-20 09:05:00,2024-01-20 11:53:00,2024-01-20 10:52:00,Completed_On_Time,173,2021,False,0,145,Low
18989,D,Low,2024-01-07 15:38:00,2024-01-07 17:45:00,2024-01-07 18:59:00,Completed_Late,107,1964,True,74,127,Low
18990,C,Low,2024-01-24 16:24:00,2024-01-24 20:08:00,2024-01-24 18:44:00,Completed_On_Time,208,542,False,0,129,Low
18991,F,Medium,2024-01-12 15:57:00,2024-01-12 18:40:00,2024-01-12 17:54:00,Completed_On_Time,159,4175,False,0,160,Low
18992,F,Low,2024-01-31 09:28:00,2024-01-31 11:30:00,2024-01-31 12:25:00,Completed_Late,141,1312,True,55,-4,High
18993,B,Low,2024-01-23 10:52:00,2024-01-23 12:46:00,2024-01-23 11:50:00,Completed_On_Time,93,1467,False,0,112,Low
18994,A,Medium,2024-01-11 14:04:00,2024-01-11 17:06:00,2024-01-11 16:05:00,Completed_On_Time,156,4778,False,0,163,Low
18995,F,Medium,2024-01-16 14:24:00,2024-01-16 17:14:00,2024-01-16 16:57:00,Completed_On_Time,162,4593,False,0,169,Low
18996,F,Medium,2024-01-12 13:32:00,2024-01-12 16:33:00,2024-01-12 16:47:00,Completed_Late,165,2282,True,14,21,Medium
18997,D,High,2024-01-18 17:45:00,2024-01-18 19:56:00,2024-01-18 19:13:00,Completed_On_Time,108,6635,False,0,81,Low
18998,G,Medium,2024-01-08 10:03:00,2024-01-08 12:06:00,2024-01-08 11:20:00,Completed_On_Time,111,2614,False,0,123,Low
18999,C,High,2024-01-09 15:14:00,2024-01-09 16:21:00,2024-01-09 15:47:00,Completed_On_Time,55,8197,False,0,19,Medium
19000,C,High,2024-01-31 16:32:00,2024-01-31 18:13:00,2024-01-31 18:04:00,Completed_On_Time,119,8613,False,0,26,Medium
19001,D,Medium,2024-01-15 09:11:00,2024-01-15 12:08:00,2024-01-15 11:00:00,Completed_On_Time,179,2937,False,0,141,Low
19002,B,High,2024-01-26 15:26:00,2024-01-26 16:51:00,2024-01-26 17:39:00,Completed_Late,102,9729,True,48,-5,High
19003,A,High,2024-01-23 11:10:00,2024-01-23 12:53:00,2024-01-23 13:35:00,Completed_Late,76,6386,True,42,53,Low
19004,G,High,2024-01-31 09:33:00,2024-01-31 10:42:00,2024-01-31 10:08:00,Completed_On_Time,40,6951,False,0,59,Low
19005,A,High,2024-01-02 14:01:00,2024-01-02 14:34:00,2024-01-02 14:45:00,Completed_Late,43,6101,True,11,9,High
19006,D,Medium,2024-01-20 16:01:00,2024-01-20 18:31:00,2024-01-20 18:05:00,Completed_On_Time,153,3951,False,0,123,Low
19007,B,Medium,2024-01-16 11:38:00,2024-01-16 14:13:00,2024-01-16 13:40:00,Completed_On_Time,139,2781,False,0,78,Low
19008,F,Medium,2024-01-17 14:05:00,2024-01-17 15:09:00,2024-01-17 14:58:00,Completed_On_Time,62,4710,False,0,4,High
19009,D,Medium,2024-01-03 17:31:00,2024-01-03 20:08:00,2024-01-03 19:20:00,Completed_On_Time,134,4900,False,0,48,Low
19010,G,High,2024-01-25 10:12:00,2024-01-25 12:39:00,2024-01-25 11:37:00,Completed_On_Time,117,9377,False,0,37,Medium
19011,F,Medium,2024-01-01 12:59:00,2024-01-01 15:49:00,2024-01-01 14:54:00,Completed_On_Time,147,3097,False,0,150,Low
19012,E,High,2024-01-29 09:38:00,2024-01-29 12:00:00,2024-01-29 11:20:00,Completed_On_Time,119,9615,False,0,122,Low
19013,E,High,2024-01-30 15:49:00,2024-01-30 16:58:00,2024-01-30 18:06:00,Completed_Late,51,5662,True,68,62,Low
19014,B,Low,2024-01-28 10:54:00,2024-01-28 14:53:00,2024-01-28 13:15:00,Completed_On_Time,234,1878,False,0,210,Low
19015,C,Medium,2024-01-28 11:38:00,2024-01-28 14:32:00,2024-01-28 14:01:00,Completed_On_Time,162,4325,False,0,108,Low
19016,E,High,2024-01-01 11:54:00,2024-01-01 12:26:00,2024-01-01 12:17:00,Completed_On_Time,34,6179,False,0,13,High
19017,B,Low,2024-01-21 09:51:00,2024-01-21 12:49:00,2024-01-21 14:16:00,Completed_Late,174,634,True,87,178,Low
19018,C,High,2024-01-18 13:34:00,2024-01-18 15:09:00,2024-01-18 14:30:00,Completed_On_Time,78,8863,False,0,95,Low
19019,B,Low,2024-01-11 10:11:00,2024-01-11 13:26:00,2024-01-11 14:18:00,Completed_Late,214,1911,True,52,105,Low
19020,C,Medium,2024-01-26 13:40:00,2024-01-26 14:57:00,2024-01-26 14:57:00,Completed_On_Time,94,3519,False,0,17,Medium
19021,B,Medium,2024-01-30 13:52:00,2024-01-30 14:53:00,2024-01-30 14:47:00,Completed_On_Time,62,3189,False,0,18,Medium
19022,C,Low,2024-01-18 12:55:00,2024-01-18 16:57:00,2024-01-18 16:08:00,Completed_On_Time,216,1688,False,0,176,Low
19023,B,Low,2024-01-09 13:56:00,2024-01-09 17:23:00,2024-01-09 17:09:00,Completed_On_Time,217,717,False,0,107,Low
19024,B,Low,2024-01-25 17:35:00,2024-01-25 20:13:00,2024-01-25 19:16:00,Completed_On_Time,166,1595,False,0,57,Low
19025,F,High,2024-01-19 13:08:00,2024-01-19 15:22:00,2024-01-19 14:37:00,Completed_On_Time,113,7135,False,0,92,Low
19026,E,High,2024-01-27 16:49:00,2024-01-27 18:37:00,2024-01-27 17:47:00,Completed_On_Time,81,5555,False,0,87,Low
19027,G,Low,2024-01-25 17:45:00,2024-01-25 20:49:00,2024-01-25 20:28:00,Completed_On_Time,166,1900,False,0,141,Low
19028,F,Medium,2024-01-04 16:01:00,2024-01-04 17:11:00,2024-01-04 16:48:00,Completed_On_Time,75,2654,False,0,34,Medium
19029,A,High,2024-01-29 12:05:00,2024-01-29 12:25:00,2024-01-29 12:30:00,Completed_Late,35,9689,True,5,17,Medium
19030,B,Medium,2024-01-14 16:56:00,2024-01-14 19:33:00,2024-01-14 21:01:00,Completed_Late,144,2092,True,88,57,Low
